datetime,temp,humidity,windspeed,sealevelpressure
2020-06-23,19.4,83.5,30.3,1013.6
2020-06-24,21,69,16.5,1019.3
2020-06-25,22.3,65.4,11.1,1020.3
2020-06-26,25.2,64.3,23.9,1017.9
2020-06-27,26.6,57.2,23.1,1015.6
2020-06-28,26.8,51,12.4,1014.3
2020-06-29,27.4,57.4,32.9,1010.4
2020-06-30,22.4,64.7,24.4,1014.7
2020-07-01,25.6,55.8,17.6,1012.6
2020-07-02,27.5,61.9,16.1,1009.5
2020-07-03,24.9,74.4,26.6,1010.9
2020-07-04,22.7,71.4,16.6,1015.5
2020-07-05,24.4,64,17.2,1014.6
2020-07-06,25.1,58,10.7,1010
2020-07-07,19,67.8,32.5,1014.4
2020-07-08,19.6,63.9,9,1018.2
2020-07-09,22.9,55,10.3,1018.7
2020-07-10,26,52.8,25.7,1015.8
2020-07-11,27.7,44.8,29.8,1013.1
2020-07-12,18.7,70.6,24.8,1020.6
2020-07-13,18.6,56,18.7,1020.6
2020-07-14,18.9,54.3,12.9,1016.2
2020-07-15,20.8,55.4,10,1013.7
2020-07-16,22.7,60.9,26.4,1013.3
2020-07-17,17.8,82.5,24.3,1013.7
2020-07-18,17.6,81.2,14.9,1014.9
2020-07-19,18,82.1,16.5,1014.4
2020-07-20,21.2,71.1,10.2,1016.3
2020-07-21,24.1,64.9,8.6,1018.8
2020-07-22,25.6,61.2,12.6,1017.4
2020-07-23,24.3,67.7,15.9,1013.6
2020-07-24,24,73.8,15.9,1011.3
2020-07-25,21,84.9,16.1,1010.1
2020-07-26,21,84.2,14.6,1013.7
2020-07-27,23.8,71,15.6,1016.8
2020-07-28,25,59.7,9.7,1016
2020-07-29,26.9,56.1,13.4,1015.5
2020-07-30,27.6,58.1,10.7,1017
2020-07-31,28.4,62,14.1,1014.3
2020-08-01,25.8,52.9,18.9,1013
2020-08-02,24,48.1,15.1,1013.4
2020-08-03,26.7,48.7,29.2,1008.8
2020-08-04,27.8,49.1,30.2,1005.5
2020-08-05,19.9,89.8,21,1012.3
2020-08-06,23.4,74.2,17,1014.6
2020-08-07,24.6,63.5,22.6,1015.8
2020-08-08,23.9,75.9,21.2,1017.1
2020-08-09,25.2,69.9,17.8,1015.1
2020-08-10,24.8,69.7,19.7,1014.8
2020-08-11,26.1,67.4,12.5,1015.5
2020-08-12,24.9,67.5,14.3,1016.4
2020-08-13,25.2,59.8,7.3,1016.1
2020-08-14,25.9,62.7,16.1,1012.4
2020-08-15,22.6,82.8,11.7,1012.1
2020-08-16,22.9,77.4,18.8,1013.2
2020-08-17,24.5,66,29.6,1012
2020-08-18,22.2,76.8,23.2,1009.8
